model,clip_id,segment_id,speaker_id,condition,noise_type,snr_db,ratio_english_words,ratio_hindi_words,reference,hypothesis,wer,cer,latency_sec
indicwav2vec_hindi,clip_0001,478254_aVTioioyNUVPGF4t_0153,478254,traffic,traffic,10,0.1666666666666666,0.8333333333333334,अच्छी bandwidth न मिलने पर आप इसे download करके देख सकते हैं,ंचित करता है अच्छी बैंडविट न मिलने पर आप इसे राउनलोड करके देख सकते हैं से,0.5,0.55,0.08640170097351074
indicwav2vec_hindi,clip_0001,478254_aVTioioyNUVPGF4t_0153,478254,traffic,traffic,5,0.1666666666666666,0.8333333333333334,अच्छी bandwidth न मिलने पर आप इसे download करके देख सकते हैं,ंश्चित करता है अच्छी बैंडविट न मिलने पर आप इसे राउंडोट करके देख सकते हैं स,0.5,0.5666666666666667,0.08350062370300293
indicwav2vec_hindi,clip_0001,478254_aVTioioyNUVPGF4t_0153,478254,babble,babble,15,0.1666666666666666,0.8333333333333334,अच्छी bandwidth न मिलने पर आप इसे download करके देख सकते हैं,ांचित करता है अच्छी बैंडविट न मिलने पर आप इसे डाउनलोड करके देख सकते हैं इसे,0.5,0.5833333333333334,0.08612394332885742
indicwav2vec_hindi,clip_0001,478254_aVTioioyNUVPGF4t_0153,478254,babble,babble,10,0.1666666666666666,0.8333333333333334,अच्छी bandwidth न मिलने पर आप इसे download करके देख सकते हैं,ंचित करता है अच्छी ब्रैंडविट न मिलने पर आप इसे राउंनलोड करके देख सकते हैं दस्था प्रमाणमयपागस,0.5833333333333334,0.8166666666666667,0.08753561973571777
indicwav2vec_hindi,clip_0001,478254_aVTioioyNUVPGF4t_0153,478254,babble,babble,5,0.1666666666666666,0.8333333333333334,अच्छी bandwidth न मिलने पर आप इसे download करके देख सकते हैं,ंचिल करता हैअच्छी बैंडविट्ट न मिलने पर आप इसे राउनगलोड करके देख सकते हैं ओपे दलोवीडोर अधद रूप,0.75,0.8333333333333334,0.08565855026245117
indicwav2vec_hindi,clip_0001,478254_aVTioioyNUVPGF4t_0153,478254,indoor,indoor,15,0.1666666666666666,0.8333333333333334,अच्छी bandwidth न मिलने पर आप इसे download करके देख सकते हैं,ंचित करता है अच्छी बैंडविट न मिलने पर आप इसे डाउनलोड करके देख सकते हैं,0.4166666666666667,0.5,0.08187651634216309
indicwav2vec_hindi,clip_0001,478254_aVTioioyNUVPGF4t_0153,478254,indoor,indoor,10,0.1666666666666666,0.8333333333333334,अच्छी bandwidth न मिलने पर आप इसे download करके देख सकते हैं,ंशचित करता है अच्छी बैंडविट्स न मिलने पर आप इसे राउनलोड करके देख सकते हैं इसके,0.5,0.6,0.08150196075439453
indicwav2vec_hindi,clip_0001,478254_aVTioioyNUVPGF4t_0153,478254,indoor,indoor,5,0.1666666666666666,0.8333333333333334,अच्छी bandwidth न मिलने पर आप इसे download करके देख सकते हैं,ांचित करता है अच्छी बैंडविट न मिलने पर आप इसे राउनलोड करके देख सकते हैं इसे,0.5,0.5833333333333334,0.08777618408203125
indicwav2vec_hindi,clip_0002,453832_n3lwFhZkSdbJkOa0_0043,453832,clean,none,clean,0.25,0.75,चूँकि सम्भवतः english india के पास वो शब्दकोष न हो जिसकी अपेक्षा spell check को है हम भाषा को english usa में बदल देंगे,िया निर्धारित है क्योंकि संभवता इंग्लिश इंडिया के पास को शद्दकोश न हो जिसकी अपेक्षा स्तलचैक्को है हम भाषा को इंग्लिश यू,0.7083333333333334,0.6386554621848739,0.10587716102600098
indicwav2vec_hindi,clip_0002,453832_n3lwFhZkSdbJkOa0_0043,453832,traffic,traffic,15,0.25,0.75,चूँकि सम्भवतः english india के पास वो शब्दकोष न हो जिसकी अपेक्षा spell check को है हम भाषा को english usa में बदल देंगे,िया निर्धारित है कयूंकि संभवता इंग्लिश इंडिया के पास वो शब्दकोश न हो इसकी अपेक्षा स्तलचेक् को है हम भाषा को इंग्लिश यु,0.6666666666666666,0.6134453781512605,0.10314512252807617
indicwav2vec_hindi,clip_0002,453832_n3lwFhZkSdbJkOa0_0043,453832,traffic,traffic,10,0.25,0.75,चूँकि सम्भवतः english india के पास वो शब्दकोष न हो जिसकी अपेक्षा spell check को है हम भाषा को english usa में बदल देंगे,िया निर्धारित है छोटी संभौता इंग्लिश इंडिया के पास पोसत्कोश न हो इसकी अपेक्षा स्तल चेक्को है हम भाषा को इंग्लिश यू,0.75,0.6638655462184874,0.1040353775024414
indicwav2vec_hindi,clip_0002,453832_n3lwFhZkSdbJkOa0_0043,453832,traffic,traffic,5,0.25,0.75,चूँकि सम्भवतः english india के पास वो शब्दकोष न हो जिसकी अपेक्षा spell check को है हम भाषा को english usa में बदल देंगे,िया निर्धारित है चयोंकि संभवता इंग्लिश इंडिया के पास कोशतकोश न हो जिसकी अपेक्षा स टलचेक को है हम भाषा को इंग्लिश यू,0.6666666666666666,0.6302521008403361,0.10810565948486328
indicwav2vec_hindi,clip_0002,453832_n3lwFhZkSdbJkOa0_0043,453832,babble,babble,15,0.25,0.75,चूँकि सम्भवतः english india के पास वो शब्दकोष न हो जिसकी अपेक्षा spell check को है हम भाषा को english usa में बदल देंगे,िया निर्धारित है क्योंकि संभवतः इंग्लिश इंडिया के पास वो श्दकोश न हो जिसकी अपेक्षा इस दलचेक को है हम भाषा को इंग्लिश यु,0.625,0.6050420168067226,0.10339713096618652
indicwav2vec_hindi,clip_0002,453832_n3lwFhZkSdbJkOa0_0043,453832,babble,babble,10,0.25,0.75,चूँकि सम्भवतः english india के पास वो शब्दकोष न हो जिसकी अपेक्षा spell check को है हम भाषा को english usa में बदल देंगे,िया निर्धारित है एकमा कयोंकि संभवता इंग्लिश इंडिया के पास को सतकोष न हो िसकी अपेक्षा स्पलचेकको है निमऊथम भाषा को इंग्लिश यु,0.8333333333333334,0.7394957983193278,0.10606098175048828
indicwav2vec_hindi,clip_0002,453832_n3lwFhZkSdbJkOa0_0043,453832,babble,babble,5,0.25,0.75,चूँकि सम्भवतः english india के पास वो शब्दकोष न हो जिसकी अपेक्षा spell check को है हम भाषा को english usa में बदल देंगे,िया निर्धारित ठोनीफोन चोंकि संभवतः  इंग्लिश इंडिया के पास ोस कोस्नाहोखॉडबा इसली अपेक्षा स बलचरसांस हम भाषा को इंग्लिश क,0.875,0.8067226890756303,0.1035313606262207
indicwav2vec_hindi,clip_0002,453832_n3lwFhZkSdbJkOa0_0043,453832,indoor,indoor,15,0.25,0.75,चूँकि सम्भवतः english india के पास वो शब्दकोष न हो जिसकी अपेक्षा spell check को है हम भाषा को english usa में बदल देंगे,िया निर्धारित है क्योंकि संभवता इंग्लिश इंडिया के पास कोई सद्दकोश न हो िसकी अपेक्षा स्तलचेक को है हम भाषा को इंग्लिश यु,0.7083333333333334,0.6554621848739496,0.11342191696166992
indicwav2vec_hindi,clip_0002,453832_n3lwFhZkSdbJkOa0_0043,453832,indoor,indoor,10,0.25,0.75,चूँकि सम्भवतः english india के पास वो शब्दकोष न हो जिसकी अपेक्षा spell check को है हम भाषा को english usa में बदल देंगे,िया निर्धारित है क्योंकि संभवता इंग्लिश इंडिया के पास कोई सद्दकोष न हो इसकी अपेक्षा स्तलचेक को है हम भाषा को इंग्लिश यू,0.7083333333333334,0.6554621848739496,0.10482215881347656
indicwav2vec_hindi,clip_0002,453832_n3lwFhZkSdbJkOa0_0043,453832,indoor,indoor,5,0.25,0.75,चूँकि सम्भवतः english india के पास वो शब्दकोष न हो जिसकी अपेक्षा spell check को है हम भाषा को english usa में बदल देंगे,िया निर्धारित है कयोंकि संभवता इंग्लिश इंडिया के पास कोई शब्दकोष न हो जिसकी अपेक्षा स्तलचक् को है हम भाषा को इंग्लिश यु,0.625,0.6134453781512605,0.10566496849060059
indicwav2vec_hindi,clip_0003,521245_Psh5UDSFbhWLZ3gk_0055,521245,clean,none,clean,0.3636363636363636,0.6363636363636364,थंडरबर्ड के ज़रिये याहू अकाउंट stusertwo@yahoo dot in को कन्फिगर करें,के जरिए याहू अकाउंट एसटी यूजर टू एट याहू डॉट इन को कनफीगर करें मैंने याह,1.0909090909090908,0.7101449275362319,0.1187283992767334
indicwav2vec_hindi,clip_0003,521245_Psh5UDSFbhWLZ3gk_0055,521245,traffic,traffic,15,0.3636363636363636,0.6363636363636364,थंडरबर्ड के ज़रिये याहू अकाउंट stusertwo@yahoo dot in को कन्फिगर करें,के जरिए याहू अकाउंट एसटी ूवे टू एट याहू डॉट इन को करफिगर करें मैंने याह,1.0909090909090908,0.6956521739130435,0.1160130500793457
indicwav2vec_hindi,clip_0003,521245_Psh5UDSFbhWLZ3gk_0055,521245,traffic,traffic,10,0.3636363636363636,0.6363636363636364,थंडरबर्ड के ज़रिये याहू अकाउंट stusertwo@yahoo dot in को कन्फिगर करें,े जरिए याहू अकाउंट एसटी यूदर टू एट याहू डॉट इन को कनफ्यीूगर करेंमैंने याह,1.1818181818181819,0.7391304347826086,0.11598849296569824
indicwav2vec_hindi,clip_0003,521245_Psh5UDSFbhWLZ3gk_0055,521245,traffic,traffic,5,0.3636363636363636,0.6363636363636364,थंडरबर्ड के ज़रिये याहू अकाउंट stusertwo@yahoo dot in को कन्फिगर करें,े जरिए याहू अ काउंट एसटी यूजर टू एड याहू डॉट इन को कनफीगर करें मैने या,1.3636363636363635,0.7101449275362319,0.11496949195861816
indicwav2vec_hindi,clip_0003,521245_Psh5UDSFbhWLZ3gk_0055,521245,babble,babble,15,0.3636363636363636,0.6363636363636364,थंडरबर्ड के ज़रिये याहू अकाउंट stusertwo@yahoo dot in को कन्फिगर करें,े जरिे याहू अकाउंट एसटी यूजर टू एड याहू डॉट इन को कनफयीजर करें आब वेश्विंग फ्रम खा लेंगा अपदसं रा आप ससमसा आईजामैंने यह,2.0,1.4057971014492754,0.11674857139587402
indicwav2vec_hindi,clip_0003,521245_Psh5UDSFbhWLZ3gk_0055,521245,babble,babble,10,0.3636363636363636,0.6363636363636364,थंडरबर्ड के ज़रिये याहू अकाउंट stusertwo@yahoo dot in को कन्फिगर करें,े जरिे याहू अकाउंट सटी यूजर टू एंड याहू डॉट इनको करटीगर करें तो स्टेइ रिपार्टमेंट एं अदर एजेंसीज अंडरखार्ट्स एनप्रोडरेसकोरट नेमैले या,1.9090909090909092,1.5797101449275361,0.11794257164001465
indicwav2vec_hindi,clip_0003,521245_Psh5UDSFbhWLZ3gk_0055,521245,babble,babble,5,0.3636363636363636,0.6363636363636364,थंडरबर्ड के ज़रिये याहू अकाउंट stusertwo@yahoo dot in को कन्फिगर करें,े जरिए याहू अकाउंट एसटीजीवोटू एट याहू डॉट इन को करटीगरका छोड़स्टेप्स अ सर्टिफ ज्रॉआइंग एनएविस हैद इसओ आप मैंने या,1.7272727272727273,1.3478260869565217,0.11759614944458008
indicwav2vec_hindi,clip_0003,521245_Psh5UDSFbhWLZ3gk_0055,521245,indoor,indoor,15,0.3636363636363636,0.6363636363636364,थंडरबर्ड के ज़रिये याहू अकाउंट stusertwo@yahoo dot in को कन्फिगर करें,के जरिए याहू अकाउंट एसटी यूवर टू एट याहू डॉट इन को कनफीगर करें मैंने याह,1.0909090909090908,0.7101449275362319,0.11782646179199219
indicwav2vec_hindi,clip_0003,521245_Psh5UDSFbhWLZ3gk_0055,521245,indoor,indoor,10,0.3636363636363636,0.6363636363636364,थंडरबर्ड के ज़रिये याहू अकाउंट stusertwo@yahoo dot in को कन्फिगर करें,के जरिए याहू अकाउंट एसटी यूर टू एट याहू डॉट इन को करफिगर करें मैंने याह,1.0909090909090908,0.6956521739130435,0.11723494529724121
indicwav2vec_hindi,clip_0003,521245_Psh5UDSFbhWLZ3gk_0055,521245,indoor,indoor,5,0.3636363636363636,0.6363636363636364,थंडरबर्ड के ज़रिये याहू अकाउंट stusertwo@yahoo dot in को कन्फिगर करें,के जरिए याहू अकाउंट एसटी यूवर टू एट याहू डॉट इन को कंफयीजर करेंमैंने याह,1.0909090909090908,0.7391304347826086,0.11768865585327148
indicwav2vec_hindi,clip_0004,103085_w5Jyq3XMbb3WwiKQ_0028,103085,clean,none,clean,0.1578947368421052,0.8421052631578947,हम देख सकते हैं कि एक नई duplicate slide हमारी पहली बनाई गई slide के बाद जोड़ी गई है,िकेट स्लाइड पर क्लिक करें हम देख सकते हैं कि एक नई डुप्लिकेट स्लाइड हमारी पहली बनाई गई स्लाइड के बाद जोड़ी गई है,0.42105263157894735,0.5595238095238095,0.09032988548278809
indicwav2vec_hindi,clip_0004,103085_w5Jyq3XMbb3WwiKQ_0028,103085,traffic,traffic,15,0.1578947368421052,0.8421052631578947,हम देख सकते हैं कि एक नई duplicate slide हमारी पहली बनाई गई slide के बाद जोड़ी गई है,िकेट स्लाइड पर क्लिक करें हम देख सकते हैं कि एक नई डुप्लिकेट स्लाइड हमारी पहली बनाई गई स्लाइड के बाद जोड़ी गई है,0.42105263157894735,0.5595238095238095,0.09095501899719238
indicwav2vec_hindi,clip_0004,103085_w5Jyq3XMbb3WwiKQ_0028,103085,traffic,traffic,10,0.1578947368421052,0.8421052631578947,हम देख सकते हैं कि एक नई duplicate slide हमारी पहली बनाई गई slide के बाद जोड़ी गई है,िकेट साइड पर क्लिक करें हम देख सकते हैं कि एक नई डग्रिकेट स्लाइड हमारी पहली बनाई गई स्लाइड के बाद जोड़ी गई है,0.42105263157894735,0.5357142857142857,0.0919804573059082
indicwav2vec_hindi,clip_0004,103085_w5Jyq3XMbb3WwiKQ_0028,103085,traffic,traffic,5,0.1578947368421052,0.8421052631578947,हम देख सकते हैं कि एक नई duplicate slide हमारी पहली बनाई गई slide के बाद जोड़ी गई है,िकेट स्लाइड पर क्लिक करें हम देख सकते हैं कि एक नई डिप्रिकेट स्लाइड हमारी पहली बना गई स्लाइड के बाद जोड़ी गई है,0.47368421052631576,0.5714285714285714,0.09144902229309082
indicwav2vec_hindi,clip_0004,103085_w5Jyq3XMbb3WwiKQ_0028,103085,babble,babble,15,0.1578947368421052,0.8421052631578947,हम देख सकते हैं कि एक नई duplicate slide हमारी पहली बनाई गई slide के बाद जोड़ी गई है,केट स्लाइट पर क्लिक करें हम देख सकते हैं कि एक नई डिप्लिकेट स्लाइड हमारी पहली बनाई गई स्लाइड के बाद जोड़ी गई है,0.42105263157894735,0.5476190476190477,0.09035897254943848
indicwav2vec_hindi,clip_0004,103085_w5Jyq3XMbb3WwiKQ_0028,103085,babble,babble,10,0.1578947368421052,0.8421052631578947,हम देख सकते हैं कि एक नई duplicate slide हमारी पहली बनाई गई slide के बाद जोड़ी गई है,केट फलैड पर क्लिक कर वसोवी हम देख सकते हैं कि एक नई डुप्रिकेट स्लाइड हमारी पहली बनाई गई स्लाइड के बाद जोड़ी गई हैं बेोदीन ा,0.631578947368421,0.6904761904761905,0.09208059310913086
indicwav2vec_hindi,clip_0004,103085_w5Jyq3XMbb3WwiKQ_0028,103085,babble,babble,5,0.1578947368421052,0.8421052631578947,हम देख सकते हैं कि एक नई duplicate slide हमारी पहली बनाई गई slide के बाद जोड़ी गई है,ीगेस लाइटपर सेस रा उमदयम देख सकते हैं कि एक नई डुप्रिकेटलाइनशीयाग हमारी पहली बनाई गई स्लाइड के बाद जोड़ी गई हैं इन ॉफलं,0.5789473684210527,0.6666666666666666,0.09184789657592773
indicwav2vec_hindi,clip_0004,103085_w5Jyq3XMbb3WwiKQ_0028,103085,indoor,indoor,15,0.1578947368421052,0.8421052631578947,हम देख सकते हैं कि एक नई duplicate slide हमारी पहली बनाई गई slide के बाद जोड़ी गई है,ीकेट स्लाइट पर क्लिक करें हम देख सकते हैं कि एक नई डुप्लिकेट स्लाइड हमारी पहली बनाई गई स्लाइड के बाद जोड़ी गई है,0.42105263157894735,0.5595238095238095,0.08673477172851562
indicwav2vec_hindi,clip_0004,103085_w5Jyq3XMbb3WwiKQ_0028,103085,indoor,indoor,10,0.1578947368421052,0.8421052631578947,हम देख सकते हैं कि एक नई duplicate slide हमारी पहली बनाई गई slide के बाद जोड़ी गई है,ीकेट स्लाइट पर क्लिक करें हम देख सकते हैं कि एक नई डिप्लिकेट स्लाइड हमारी पहली बनाई गई स्लाइड के बाद जोड़ी गई है,0.42105263157894735,0.5595238095238095,0.08922457695007324
indicwav2vec_hindi,clip_0004,103085_w5Jyq3XMbb3WwiKQ_0028,103085,indoor,indoor,5,0.1578947368421052,0.8421052631578947,हम देख सकते हैं कि एक नई duplicate slide हमारी पहली बनाई गई slide के बाद जोड़ी गई है,ीवेड स्लाइट पर क्लिक करें हम देख सकते हैं कि एक नई डुक्रिकेट स्लाइड हमारी पहली बनाई गई स्लाइड के बाद जोड़ी गई है,0.42105263157894735,0.5595238095238095,0.09283161163330078
indicwav2vec_hindi,clip_0005,847066_Bmcrju1ByfdrXE9P_0058,847066,clean,none,clean,0.5,0.5,play पर click करें,्लिक करें हमने अा,1.0,0.8888888888888888,0.053643226623535156
indicwav2vec_hindi,clip_0005,847066_Bmcrju1ByfdrXE9P_0058,847066,traffic,traffic,15,0.5,0.5,play पर click करें,्लिक करें हमने अ,1.0,0.8888888888888888,0.048116445541381836
indicwav2vec_hindi,clip_0005,847066_Bmcrju1ByfdrXE9P_0058,847066,traffic,traffic,10,0.5,0.5,play पर click करें,्लिक करें हमने,1.0,0.8333333333333334,0.042394399642944336
indicwav2vec_hindi,clip_0005,847066_Bmcrju1ByfdrXE9P_0058,847066,traffic,traffic,5,0.5,0.5,play पर click करें,्लिक करें हमने अ,1.0,0.8888888888888888,0.047749996185302734
indicwav2vec_hindi,clip_0005,847066_Bmcrju1ByfdrXE9P_0058,847066,babble,babble,15,0.5,0.5,play पर click करें,्लिक करें माईं क्वन पार मेहहमने अ,1.75,1.5,0.04881167411804199
indicwav2vec_hindi,clip_0005,847066_Bmcrju1ByfdrXE9P_0058,847066,babble,babble,10,0.5,0.5,play पर click करें,्लिक करें लुक इन माईफोाइसनफ हमने अ,1.75,1.6111111111111112,0.04536032676696777
indicwav2vec_hindi,clip_0005,847066_Bmcrju1ByfdrXE9P_0058,847066,babble,babble,5,0.5,0.5,play पर click करें,्लिक करें मैआफ्टो बींग वे हवा ति रीप कसेक्स पर हमने अ,2.75,2.5555555555555554,0.045768022537231445
indicwav2vec_hindi,clip_0005,847066_Bmcrju1ByfdrXE9P_0058,847066,indoor,indoor,15,0.5,0.5,play पर click करें,्लिक करें हमने अ,1.0,0.8888888888888888,0.04950904846191406
indicwav2vec_hindi,clip_0005,847066_Bmcrju1ByfdrXE9P_0058,847066,indoor,indoor,10,0.5,0.5,play पर click करें,्लिक करें हमने अा,1.0,0.8888888888888888,0.04523491859436035
indicwav2vec_hindi,clip_0005,847066_Bmcrju1ByfdrXE9P_0058,847066,indoor,indoor,5,0.5,0.5,play पर click करें,्लिक करें हमने अ,1.0,0.8888888888888888,0.047850847244262695
indicwav2vec_hindi,clip_0006,318923_NhV290ew2hDJfVqc_0014,318923,clean,none,clean,0.5555555555555556,0.4444444444444444,main menu से edit और preferences पर click करें,उसे एडेट ऑपरेट्रेंसिस पर क्लिक करें्लगिंग टाइम में,1.0,0.9347826086956522,0.07280898094177246
indicwav2vec_hindi,clip_0006,318923_NhV290ew2hDJfVqc_0014,318923,traffic,traffic,15,0.5555555555555556,0.4444444444444444,main menu से edit और preferences पर click करें,से एडेट ऑपरेटरर्स्स पर क्लिक करेंप्लगिन टाइम में,1.0,0.9130434782608695,0.07540631294250488
indicwav2vec_hindi,clip_0006,318923_NhV290ew2hDJfVqc_0014,318923,traffic,traffic,10,0.5555555555555556,0.4444444444444444,main menu से edit और preferences पर click करें,से एडेट ऑपरेटर सोस पर क्लिक करें प्लगिंग टाइम में,1.0,0.9130434782608695,0.0667119026184082
indicwav2vec_hindi,clip_0006,318923_NhV290ew2hDJfVqc_0014,318923,traffic,traffic,5,0.5555555555555556,0.4444444444444444,main menu से edit और preferences पर click करें,से एडिट ऑपरेटरेंसिस पर क्लिक करेंलगिन टाइम में,1.0,0.8695652173913043,0.07604622840881348
indicwav2vec_hindi,clip_0006,318923_NhV290ew2hDJfVqc_0014,318923,babble,babble,15,0.5555555555555556,0.4444444444444444,main menu से edit और preferences पर click करें,से एरव एडेट ऑपरेस्टोरेंट पर क्लिक करें फासननस्टदमशरी लगिन टाम में,1.1111111111111112,1.173913043478261,0.07386422157287598
indicwav2vec_hindi,clip_0006,318923_NhV290ew2hDJfVqc_0014,318923,babble,babble,10,0.5555555555555556,0.4444444444444444,main menu से edit और preferences पर click करें,सी सब्राइड एडेट ऑपफ्रेंसिस पर कीक करें एंड वॉज हर्म ब्लगिन टैम में,1.4444444444444444,1.173913043478261,0.06515240669250488
indicwav2vec_hindi,clip_0006,318923_NhV290ew2hDJfVqc_0014,318923,babble,babble,5,0.5555555555555556,0.4444444444444444,main menu से edit और preferences पर click करें,से कुछ वेडेट ऑपरेपर ाल्स पर क्लिक करें वंदी एंड अती लगिं टैमजी वरेशन,1.4444444444444444,1.2173913043478262,0.07004880905151367
indicwav2vec_hindi,clip_0006,318923_NhV290ew2hDJfVqc_0014,318923,indoor,indoor,15,0.5555555555555556,0.4444444444444444,main menu से edit और preferences पर click करें,उसे एडेट ऑपरेफरेसेस पर क्लिक करेंलगिन टैम में,1.0,0.8478260869565217,0.07112908363342285
indicwav2vec_hindi,clip_0006,318923_NhV290ew2hDJfVqc_0014,318923,indoor,indoor,10,0.5555555555555556,0.4444444444444444,main menu से edit और preferences पर click करें,उसे एडेट ऑपरेफरसेस पर क्लिक करेंप्लगिंग टाइम में,1.0,0.8913043478260869,0.07251095771789551
indicwav2vec_hindi,clip_0006,318923_NhV290ew2hDJfVqc_0014,318923,indoor,indoor,5,0.5555555555555556,0.4444444444444444,main menu से edit और preferences पर click करें,से एडिट ऑपरेटरेसिस पर कलिक करेंप्लगिन टैम में,1.0,0.8695652173913043,0.07319974899291992
indicwav2vec_hindi,clip_0007,957491_4xyIm2P6Xzlin341_0111,957491,clean,none,clean,0.125,0.875,टेक्स्ट कलर डायलॉग बॉक्स प्रदर्शित होता है red पर क्लिक करें और ok पर क्लिक करें,िक करें टेक्स्ट कलर डायलॉग बॉक्स प्रदर्शित होता है रेड पर क्लिक करें और ओके पर क्लिक करें,0.25,0.175,0.10454535484313965
indicwav2vec_hindi,clip_0007,957491_4xyIm2P6Xzlin341_0111,957491,traffic,traffic,15,0.125,0.875,टेक्स्ट कलर डायलॉग बॉक्स प्रदर्शित होता है red पर क्लिक करें और ok पर क्लिक करें,क करें टेक्स्ट कलर डायलॉग बॉक्स प्रदर्शित होता है रेड पर क्लिक करें और ओके पर क्लिक करें,0.25,0.1625,0.10729026794433594
indicwav2vec_hindi,clip_0007,957491_4xyIm2P6Xzlin341_0111,957491,traffic,traffic,10,0.125,0.875,टेक्स्ट कलर डायलॉग बॉक्स प्रदर्शित होता है red पर क्लिक करें और ok पर क्लिक करें,करेंटेक्स्ट कलर डायलॉग बॉक्स प्रदर्शित होता है रेड पर क्लिक करें और ओके पर क्लिक करें,0.1875,0.125,0.10137486457824707
indicwav2vec_hindi,clip_0007,957491_4xyIm2P6Xzlin341_0111,957491,traffic,traffic,5,0.125,0.875,टेक्स्ट कलर डायलॉग बॉक्स प्रदर्शित होता है red पर क्लिक करें और ok पर क्लिक करें,एक्स्ट कलर डालॉग बॉक्स परदूसे पोताहै ्रेड पर क्लिक करें और ओके पर क्लिक करें,0.4375,0.225,0.10779023170471191
indicwav2vec_hindi,clip_0007,957491_4xyIm2P6Xzlin341_0111,957491,babble,babble,15,0.125,0.875,टेक्स्ट कलर डायलॉग बॉक्स प्रदर्शित होता है red पर क्लिक करें और ok पर क्लिक करें,क करें यटैक्स कलर डायलॉग बॉक्स प्रदूशित होता है रेड पर क्लिक करें और ओके पर क्लिक करेंपआई,0.4375,0.275,0.1039893627166748
indicwav2vec_hindi,clip_0007,957491_4xyIm2P6Xzlin341_0111,957491,babble,babble,10,0.125,0.875,टेक्स्ट कलर डायलॉग बॉक्स प्रदर्शित होता है red पर क्लिक करें और ok पर क्लिक करें,इइंक वेक्स कलर डायलॉग बॉक्स प्रदर्शित होता है आए वनाछजेम रेड पर क्लिक करें और ोकी पर क्लिक करें,0.375,0.3125,0.1077721118927002
